H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000297708,0.016329193,-3.063622713,-0.000787698,0.00146949,-0.0008743,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.424,-24.44,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.075283945,1500,1707,1500,28.4807415,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000318388,0.016478896,-3.063764334,-0.000154054,-0.001030209,-0.00049362,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.407,-24.45,-2.05,0.07,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.071171902,1500,1707,1500,28.46519661,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.061993584,1500,1707,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.022,-0.002,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.0633545,,,,,,,,,,,,
761.46,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.46,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000414261,0.015268161,-3.065835476,5.80E-05,0.000298827,0.000618133,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.295,-24.54,-2.02,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.061993584,1500,1705,1500,28.5267334,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.021,0,-1,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.1022339,,,,,,,,,,,,
761.32,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.32,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000400858,0.015386174,-3.066004515,0.000610698,-0.000292896,3.42E-06,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000365424,0.01532459,-3.06618619,0.000264069,-0.001852735,0.000209761,0.02,-0.001,-0.999,192.281,-24.54,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000365424,0.01532459,-3.06618619,0.000264069,-0.001852735,0.000209761,0.02,-0.001,-0.999,192.272,-24.55,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000365424,0.01532459,-3.06618619,0.000264069,-0.001852735,0.000209761,0.02,-0.001,-0.999,192.272,-24.55,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000365424,0.01532459,-3.06618619,0.000264069,-0.001852735,0.000209761,0.02,-0.001,-0.999,192.272,-24.55,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000365424,0.01532459,-3.06618619,0.000264069,-0.001852735,0.000209761,0.02,-0.001,-0.999,192.272,-24.55,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000365424,0.01532459,-3.06618619,0.000264069,-0.001852735,0.000209761,0.02,-0.001,-0.999,192.272,-24.55,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06285084,1500,1705,1500,28.54916763,-0.000365424,0.01532459,-3.06618619,0.000264069,-0.001852735,0.000209761,0.02,-0.001,-0.999,192.272,-24.55,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06318628,1500,1705,1500,28.53865623,-0.000365424,0.01532459,-3.06618619,0.000264069,-0.001852735,0.000209761,0.02,-0.001,-0.999,192.272,-24.55,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06318628,1500,1705,1500,28.53865623,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.272,-24.55,-2.01,0.06,925.0718384,,,,,,,,,,,,
761.31,-0.06318628,1500,1705,1500,28.53865623,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.06318628,1500,1705,1500,28.53865623,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.06318628,1500,1705,1500,28.53865623,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.06318628,1500,1705,1500,28.53865623,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.06318628,1500,1705,1500,28.53865623,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.06318628,1500,1705,1500,28.53865623,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.076992728,1500,1705,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.02,-0.001,-0.999,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.0718384,,,,,,,,,,,,
761.31,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.31,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001644222,0.014560891,-3.067568302,0.001661825,-0.00036751,0.000825871,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
761.09,-0.076992728,1500,1704,1500,28.59815407,0.001742065,0.014270526,-3.067604303,2.84E-05,-0.00109494,0.000226292,0.019,0,-1.001,192.066,-24.62,-2.01,0.07,925.1226196,,,,,,,,,,,,
