H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.0375366
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000927857,0.000678516,-0.123072796,0.000244716,0.000207123,0.000186228,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.092,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.104,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.104,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.104,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.104,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.104,-0.01,0.01,0.02,945.008728
584.09,-0.022939509,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.104,-0.01,0.01,0.02,945.008728
584.09,-0.023701141,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.104,-0.01,0.01,0.02,945.008728
584.09,-0.023701141,1497,1900,1499,0.022061704,0.000934605,0.000684131,-0.123075917,0.000201809,0.000153929,0.000283774,0,0,-1.001,-0.104,-0.01,0.01,0.02,945.008728
